,duration,protocol_type,service,flag,logged_in,count,srv_count,serror_rate,dst_host_srv_count,dst_host_srv_serror_rate,labels
60948,0.0,b'tcp',b'private',b'S0',0,86.0,2.0,1.0,2.0,1.0,True
60951,0.0,b'tcp',b'private',b'S0',0,63.0,14.0,1.0,14.0,1.0,True
60952,0.0,b'tcp',b'private',b'S0',0,72.0,3.0,1.0,3.0,1.0,True
60953,0.0,b'tcp',b'private',b'S0',0,81.0,12.0,1.0,12.0,1.0,True
60956,0.0,b'tcp',b'private',b'S0',0,108.0,19.0,1.0,19.0,1.0,True
60957,0.0,b'tcp',b'private',b'S0',0,91.0,9.0,1.0,9.0,1.0,True
60959,0.0,b'tcp',b'private',b'S0',0,141.0,15.0,1.0,13.0,1.0,True
60961,0.0,b'tcp',b'private',b'S0',0,96.0,5.0,1.0,5.0,1.0,True
60973,0.0,b'tcp',b'private',b'S0',0,111.0,14.0,1.0,14.0,1.0,True
61009,0.0,b'tcp',b'private',b'S0',0,146.0,2.0,1.0,2.0,1.0,True
61012,0.0,b'tcp',b'private',b'S0',0,123.0,6.0,1.0,6.0,1.0,True
61014,0.0,b'tcp',b'private',b'S0',0,141.0,9.0,1.0,9.0,1.0,True
61022,0.0,b'tcp',b'private',b'S0',0,164.0,10.0,1.0,10.0,1.0,True
61023,0.0,b'tcp',b'private',b'S0',0,173.0,16.0,1.0,16.0,1.0,True
61026,0.0,b'tcp',b'private',b'S0',0,151.0,3.0,1.0,3.0,1.0,True
61027,0.0,b'tcp',b'private',b'S0',0,160.0,8.0,1.0,8.0,1.0,True
61028,0.0,b'tcp',b'private',b'S0',0,169.0,11.0,1.0,11.0,1.0,True
61030,0.0,b'tcp',b'private',b'S0',0,188.0,12.0,1.0,12.0,1.0,True
61039,0.0,b'tcp',b'echo',b'S0',0,216.0,1.0,1.0,1.0,1.0,True
61041,0.0,b'tcp',b'echo',b'S0',0,235.0,10.0,1.0,10.0,1.0,True
61042,0.0,b'tcp',b'echo',b'S0',0,244.0,15.0,1.0,15.0,1.0,True
61044,0.0,b'tcp',b'private',b'S0',0,262.0,6.0,1.0,6.0,1.0,True
61047,0.0,b'tcp',b'private',b'S0',0,289.0,19.0,1.0,19.0,1.0,True
61051,0.0,b'tcp',b'private',b'S0',0,131.0,17.0,1.0,17.0,1.0,True
61062,0.0,b'tcp',b'private',b'S0',0,141.0,13.0,1.0,6.0,1.0,True
61064,0.0,b'tcp',b'private',b'S0',0,252.0,11.0,1.0,11.0,1.0,True
61065,0.0,b'tcp',b'systat',b'S0',0,261.0,15.0,1.0,15.0,1.0,True
61067,0.0,b'tcp',b'daytime',b'S0',0,179.0,1.0,1.0,1.0,1.0,True
61069,0.0,b'tcp',b'daytime',b'S0',0,197.0,9.0,1.0,9.0,1.0,True
61073,0.0,b'tcp',b'private',b'S0',0,101.0,18.0,1.0,4.0,1.0,True
61075,0.0,b'tcp',b'private',b'S0',0,252.0,20.0,1.0,20.0,1.0,True
61076,0.0,b'tcp',b'daytime',b'S0',0,261.0,15.0,1.0,15.0,1.0,True
61079,0.0,b'tcp',b'private',b'S0',0,192.0,20.0,1.0,20.0,1.0,True
61080,0.0,b'tcp',b'netstat',b'S0',0,201.0,16.0,1.0,16.0,1.0,True
61088,0.0,b'tcp',b'private',b'S0',0,274.0,5.0,1.0,5.0,1.0,True
61089,0.0,b'tcp',b'ftp_data',b'S0',0,207.0,7.0,1.0,7.0,1.0,True
61099,0.0,b'tcp',b'private',b'S0',0,297.0,13.0,1.0,13.0,1.0,True
61100,0.0,b'tcp',b'ftp_data',b'S0',0,206.0,13.0,1.0,13.0,1.0,True
61101,0.0,b'tcp',b'ssh',b'S0',0,215.0,1.0,1.0,1.0,1.0,True
61104,0.0,b'tcp',b'ssh',b'S0',0,243.0,15.0,1.0,15.0,1.0,True
61106,0.0,b'tcp',b'ftp',b'S0',0,261.0,8.0,1.0,8.0,1.0,True
61107,0.0,b'tcp',b'ftp',b'S0',0,270.0,13.0,1.0,13.0,1.0,True
61108,0.0,b'tcp',b'private',b'S0',0,279.0,9.0,1.0,9.0,1.0,True
61110,0.0,b'tcp',b'private',b'S0',0,296.0,17.0,1.0,17.0,1.0,True
61112,0.0,b'tcp',b'telnet',b'S0',0,214.0,5.0,1.0,5.0,1.0,True
61114,0.0,b'tcp',b'telnet',b'S0',0,232.0,14.0,1.0,14.0,1.0,True
61115,0.0,b'tcp',b'private',b'S0',0,141.0,1.0,1.0,1.0,1.0,True
61120,0.0,b'tcp',b'smtp',b'S0',0,287.0,1.0,1.0,1.0,1.0,True
61123,0.0,b'tcp',b'smtp',b'S0',0,214.0,14.0,1.0,14.0,1.0,True
61125,0.0,b'tcp',b'private',b'S0',0,232.0,13.0,1.0,13.0,1.0,True
61126,0.0,b'tcp',b'private',b'S0',0,101.0,8.0,1.0,8.0,1.0,True
61147,0.0,b'tcp',b'private',b'S0',0,245.0,4.0,1.0,4.0,1.0,True
61150,0.0,b'tcp',b'private',b'S0',0,273.0,18.0,1.0,18.0,1.0,True
61152,0.0,b'tcp',b'private',b'S0',0,291.0,14.0,1.0,14.0,1.0,True
61153,0.0,b'tcp',b'private',b'S0',0,300.0,11.0,1.0,11.0,1.0,True
61156,0.0,b'tcp',b'private',b'S0',0,227.0,10.0,1.0,10.0,1.0,True
61163,0.0,b'tcp',b'private',b'S0',0,292.0,4.0,1.0,4.0,1.0,True
61173,0.0,b'tcp',b'private',b'S0',0,143.0,11.0,1.0,9.0,1.0,True
61174,0.0,b'tcp',b'private',b'S0',0,192.0,1.0,1.0,1.0,1.0,True
61175,0.0,b'tcp',b'private',b'S0',0,201.0,5.0,1.0,5.0,1.0,True
61177,0.0,b'tcp',b'private',b'S0',0,219.0,7.0,1.0,7.0,1.0,True
61180,0.0,b'tcp',b'private',b'S0',0,246.0,9.0,1.0,9.0,1.0,True
61185,0.0,b'tcp',b'private',b'S0',0,192.0,14.0,1.0,14.0,1.0,True
61193,0.0,b'tcp',b'private',b'S0',0,264.0,10.0,1.0,10.0,1.0,True
61199,0.0,b'tcp',b'whois',b'S0',0,233.0,5.0,1.0,5.0,1.0,True
61200,0.0,b'tcp',b'whois',b'S0',0,242.0,10.0,1.0,10.0,1.0,True
61201,0.0,b'tcp',b'whois',b'S0',0,251.0,14.0,1.0,14.0,1.0,True
61204,0.0,b'tcp',b'name',b'S0',0,278.0,10.0,1.0,10.0,1.0,True
61205,0.0,b'tcp',b'name',b'S0',0,287.0,15.0,1.0,15.0,1.0,True
61220,0.0,b'tcp',b'private',b'S0',0,136.0,14.0,1.0,3.0,1.0,True
61223,0.0,b'tcp',b'private',b'S0',0,253.0,1.0,1.0,1.0,1.0,True
61235,0.0,b'tcp',b'private',b'S0',0,262.0,5.0,1.0,5.0,1.0,True
61236,0.0,b'tcp',b'private',b'S0',0,271.0,15.0,1.0,15.0,1.0,True
61243,0.0,b'tcp',b'private',b'S0',0,113.0,10.0,1.0,9.0,1.0,True
61244,0.0,b'tcp',b'domain',b'S0',0,244.0,5.0,1.0,5.0,1.0,True
61247,0.0,b'tcp',b'domain',b'S0',0,271.0,18.0,1.0,18.0,1.0,True
61248,0.0,b'tcp',b'private',b'S0',0,280.0,4.0,1.0,4.0,1.0,True
61249,0.0,b'tcp',b'private',b'S0',0,189.0,15.0,1.0,15.0,1.0,True
61261,0.0,b'tcp',b'private',b'S0',0,212.0,8.0,1.0,8.0,1.0,True
61262,0.0,b'tcp',b'mtp',b'S0',0,221.0,5.0,1.0,5.0,1.0,True
61263,0.0,b'tcp',b'mtp',b'S0',0,230.0,10.0,1.0,10.0,1.0,True
61266,0.0,b'tcp',b'private',b'S0',0,134.0,12.0,1.0,11.0,1.0,True
61270,0.0,b'tcp',b'private',b'S0',0,294.0,4.0,1.0,4.0,1.0,True
61275,0.0,b'tcp',b'private',b'S0',0,239.0,11.0,1.0,11.0,1.0,True
61278,0.0,b'tcp',b'private',b'S0',0,145.0,6.0,1.0,3.0,1.0,True
61281,0.0,b'tcp',b'private',b'S0',0,294.0,15.0,1.0,15.0,1.0,True
61288,0.0,b'tcp',b'private',b'S0',0,257.0,6.0,1.0,6.0,1.0,True
61289,0.0,b'tcp',b'private',b'S0',0,105.0,12.0,1.0,9.0,1.0,True
61292,0.0,b'tcp',b'private',b'S0',0,194.0,4.0,1.0,4.0,1.0,True
61306,0.0,b'tcp',b'private',b'S0',0,221.0,8.0,1.0,8.0,1.0,True
61309,0.0,b'tcp',b'private',b'S0',0,248.0,20.0,1.0,20.0,1.0,True
61311,0.0,b'tcp',b'private',b'S0',0,125.0,13.0,1.0,12.0,1.0,True
61312,0.0,b'tcp',b'private',b'S0',0,276.0,1.0,1.0,1.0,1.0,True
61313,0.0,b'tcp',b'private',b'S0',0,285.0,6.0,1.0,6.0,1.0,True
61314,0.0,b'tcp',b'private',b'S0',0,208.0,8.0,1.0,8.0,1.0,True
61315,0.0,b'tcp',b'private',b'S0',0,217.0,6.0,1.0,6.0,1.0,True
61321,0.0,b'tcp',b'gopher',b'S0',0,271.0,13.0,1.0,13.0,1.0,True
61322,0.0,b'tcp',b'private',b'S0',0,135.0,5.0,1.0,4.0,1.0,True
61323,0.0,b'tcp',b'remote_job',b'S0',0,290.0,5.0,1.0,5.0,1.0,True
61324,0.0,b'tcp',b'private',b'S0',0,299.0,15.0,1.0,15.0,1.0,True
61325,0.0,b'tcp',b'remote_job',b'S0',0,208.0,12.0,1.0,12.0,1.0,True
61334,0.0,b'tcp',b'private',b'S0',0,146.0,16.0,1.0,15.0,1.0,True
61345,0.0,b'tcp',b'private',b'S0',0,106.0,4.0,1.0,3.0,1.0,True
61346,0.0,b'tcp',b'private',b'S0',0,199.0,7.0,1.0,7.0,1.0,True
61347,0.0,b'tcp',b'private',b'S0',0,208.0,11.0,1.0,11.0,1.0,True
61348,0.0,b'tcp',b'rje',b'S0',0,217.0,4.0,1.0,4.0,1.0,True
61351,0.0,b'tcp',b'rje',b'S0',0,244.0,17.0,1.0,17.0,1.0,True
61356,0.0,b'tcp',b'private',b'S0',0,116.0,14.0,1.0,13.0,1.0,True
61360,0.0,b'tcp',b'finger',b'S0',0,226.0,10.0,1.0,10.0,1.0,True
61361,0.0,b'tcp',b'finger',b'S0',0,235.0,15.0,1.0,15.0,1.0,True
61362,0.0,b'tcp',b'finger',b'S0',0,244.0,20.0,1.0,20.0,1.0,True
61365,0.0,b'tcp',b'http',b'S0',0,271.0,13.0,1.0,13.0,1.0,True
61366,0.0,b'tcp',b'http',b'S0',0,280.0,18.0,1.0,18.0,1.0,True
61367,0.0,b'tcp',b'private',b'S0',0,126.0,5.0,1.0,4.0,1.0,True
61378,0.0,b'tcp',b'private',b'S0',0,136.0,15.0,1.0,13.0,1.0,True
61379,0.0,b'tcp',b'private',b'S0',0,137.0,16.0,1.0,14.0,1.0,True
61381,0.0,b'tcp',b'ctf',b'S0',0,231.0,9.0,1.0,9.0,1.0,True
61382,0.0,b'tcp',b'ctf',b'S0',0,240.0,14.0,1.0,14.0,1.0,True
61392,0.0,b'tcp',b'link',b'S0',0,231.0,10.0,1.0,10.0,1.0,True
61423,0.0,b'tcp',b'supdup',b'S0',0,224.0,12.0,1.0,12.0,1.0,True
61427,0.0,b'tcp',b'private',b'S0',0,261.0,16.0,1.0,16.0,1.0,True
61435,0.0,b'tcp',b'private',b'S0',0,233.0,3.0,1.0,3.0,1.0,True
61436,0.0,b'tcp',b'private',b'S0',0,139.0,15.0,1.0,5.0,1.0,True
61447,0.0,b'tcp',b'private',b'S0',0,99.0,20.0,1.0,5.0,1.0,True
61450,0.0,b'tcp',b'private',b'S0',0,270.0,20.0,1.0,20.0,1.0,True
61452,0.0,b'tcp',b'private',b'S0',0,188.0,11.0,1.0,11.0,1.0,True
61453,0.0,b'tcp',b'hostnames',b'S0',0,197.0,2.0,1.0,2.0,1.0,True
61456,0.0,b'tcp',b'hostnames',b'S0',0,224.0,15.0,1.0,15.0,1.0,True
61457,0.0,b'tcp',b'hostnames',b'S0',0,233.0,20.0,1.0,20.0,1.0,True
61459,0.0,b'tcp',b'iso_tsap',b'S0',0,252.0,9.0,1.0,9.0,1.0,True
61460,0.0,b'tcp',b'iso_tsap',b'S0',0,261.0,14.0,1.0,14.0,1.0,True
61471,0.0,b'tcp',b'private',b'S0',0,261.0,8.0,1.0,8.0,1.0,True
61474,0.0,b'tcp',b'csnet_ns',b'S0',0,202.0,10.0,1.0,10.0,1.0,True
61476,0.0,b'tcp',b'private',b'S0',0,220.0,3.0,1.0,3.0,1.0,True
61477,0.0,b'tcp',b'private',b'S0',0,229.0,8.0,1.0,8.0,1.0,True
61479,0.0,b'tcp',b'private',b'S0',0,247.0,16.0,1.0,16.0,1.0,True
61481,0.0,b'tcp',b'private',b'S0',0,266.0,6.0,1.0,6.0,1.0,True
61482,0.0,b'tcp',b'private',b'S0',0,275.0,6.0,1.0,6.0,1.0,True
61485,0.0,b'tcp',b'pop_3',b'S0',0,202.0,1.0,1.0,1.0,1.0,True
61489,0.0,b'tcp',b'pop_2',b'S0',0,238.0,4.0,1.0,4.0,1.0,True
61493,0.0,b'tcp',b'pop_3',b'S0',0,275.0,4.0,1.0,4.0,1.0,True
61494,0.0,b'tcp',b'pop_3',b'S0',0,284.0,9.0,1.0,9.0,1.0,True
61495,0.0,b'tcp',b'private',b'S0',0,293.0,18.0,1.0,18.0,1.0,True
61500,0.0,b'tcp',b'sunrpc',b'S0',0,238.0,7.0,1.0,7.0,1.0,True
61501,0.0,b'tcp',b'sunrpc',b'S0',0,247.0,12.0,1.0,12.0,1.0,True
61503,0.0,b'tcp',b'pop_3',b'S0',0,266.0,10.0,1.0,10.0,1.0,True
61504,0.0,b'tcp',b'private',b'S0',0,275.0,19.0,1.0,19.0,1.0,True
61507,0.0,b'tcp',b'private',b'S0',0,202.0,19.0,1.0,19.0,1.0,True
61508,0.0,b'tcp',b'auth',b'S0',0,211.0,5.0,1.0,5.0,1.0,True
61511,0.0,b'tcp',b'auth',b'S0',0,238.0,18.0,1.0,18.0,1.0,True
61516,0.0,b'tcp',b'private',b'S0',0,284.0,1.0,1.0,1.0,1.0,True
61524,0.0,b'tcp',b'private',b'S0',0,256.0,5.0,1.0,5.0,1.0,True
61529,0.0,b'tcp',b'uucp_path',b'S0',0,214.0,19.0,1.0,19.0,1.0,True
61530,0.0,b'tcp',b'private',b'S0',0,223.0,4.0,1.0,4.0,1.0,True
61534,0.0,b'tcp',b'nntp',b'S0',0,259.0,3.0,1.0,3.0,1.0,True
61535,0.0,b'tcp',b'nntp',b'S0',0,268.0,5.0,1.0,5.0,1.0,True
61537,0.0,b'tcp',b'nntp',b'S0',0,287.0,14.0,1.0,14.0,1.0,True
61538,0.0,b'tcp',b'nntp',b'S0',0,296.0,18.0,1.0,18.0,1.0,True
61540,0.0,b'tcp',b'private',b'S0',0,214.0,9.0,1.0,9.0,1.0,True
61541,0.0,b'tcp',b'private',b'S0',0,223.0,14.0,1.0,14.0,1.0,True
61542,0.0,b'tcp',b'private',b'S0',0,232.0,18.0,1.0,18.0,1.0,True
61546,0.0,b'tcp',b'private',b'S0',0,168.0,3.0,1.0,3.0,1.0,True
61547,0.0,b'tcp',b'private',b'S0',0,177.0,2.0,1.0,2.0,1.0,True
61548,0.0,b'tcp',b'private',b'S0',0,147.0,14.0,1.0,14.0,1.0,True
61556,0.0,b'tcp',b'private',b'S0',0,159.0,16.0,1.0,16.0,1.0,True
61557,0.0,b'tcp',b'private',b'S0',0,168.0,8.0,1.0,8.0,1.0,True
61558,0.0,b'tcp',b'private',b'S0',0,177.0,13.0,1.0,13.0,1.0,True
61561,0.0,b'tcp',b'private',b'S0',0,145.0,1.0,1.0,1.0,1.0,True
61562,0.0,b'tcp',b'private',b'S0',0,154.0,4.0,1.0,4.0,1.0,True
61563,0.0,b'tcp',b'private',b'S0',0,163.0,9.0,1.0,9.0,1.0,True
61565,0.0,b'tcp',b'private',b'S0',0,181.0,6.0,1.0,6.0,1.0,True
61566,0.0,b'tcp',b'private',b'S0',0,190.0,11.0,1.0,11.0,1.0,True
61571,0.0,b'tcp',b'private',b'S0',0,236.0,18.0,1.0,18.0,1.0,True
61581,0.0,b'tcp',b'private',b'S0',0,127.0,18.0,1.0,3.0,1.0,True
61582,0.0,b'tcp',b'private',b'S0',0,290.0,9.0,1.0,9.0,1.0,True
61584,0.0,b'tcp',b'private',b'S0',0,212.0,16.0,1.0,16.0,1.0,True
61591,0.0,b'tcp',b'private',b'S0',0,275.0,2.0,1.0,2.0,1.0,True
61598,0.0,b'tcp',b'private',b'S0',0,239.0,20.0,1.0,20.0,1.0,True
61615,0.0,b'tcp',b'private',b'S0',0,108.0,6.0,1.0,1.0,1.0,True
61618,0.0,b'tcp',b'netbios_ssn',b'S0',0,221.0,6.0,1.0,6.0,1.0,True
61619,0.0,b'tcp',b'netbios_ssn',b'S0',0,230.0,11.0,1.0,11.0,1.0,True
61622,0.0,b'tcp',b'netbios_dgm',b'S0',0,257.0,15.0,1.0,15.0,1.0,True
61623,0.0,b'tcp',b'netbios_ns',b'S0',0,266.0,13.0,1.0,13.0,1.0,True
61626,0.0,b'tcp',b'private',b'S0',0,118.0,15.0,1.0,10.0,1.0,True
61633,0.0,b'tcp',b'private',b'S0',0,257.0,13.0,1.0,13.0,1.0,True
61639,0.0,b'tcp',b'imap4',b'S0',0,226.0,1.0,1.0,1.0,1.0,True
61640,0.0,b'tcp',b'private',b'S0',0,235.0,12.0,1.0,12.0,1.0,True
61641,0.0,b'tcp',b'imap4',b'S0',0,144.0,9.0,1.0,9.0,1.0,True
61642,0.0,b'tcp',b'imap4',b'S0',0,153.0,13.0,1.0,13.0,1.0,True
61643,0.0,b'tcp',b'private',b'S0',0,162.0,18.0,1.0,18.0,1.0,True
61644,0.0,b'tcp',b'private',b'S0',0,171.0,10.0,1.0,10.0,1.0,True
61645,0.0,b'tcp',b'private',b'S0',0,180.0,8.0,1.0,8.0,1.0,True
61650,0.0,b'tcp',b'private',b'S0',0,139.0,17.0,1.0,16.0,1.0,True
61652,0.0,b'tcp',b'private',b'S0',0,159.0,5.0,1.0,5.0,1.0,True
61653,0.0,b'tcp',b'private',b'S0',0,168.0,16.0,1.0,16.0,1.0,True
61654,0.0,b'tcp',b'private',b'S0',0,177.0,1.0,1.0,1.0,1.0,True
61655,0.0,b'tcp',b'private',b'S0',0,186.0,18.0,1.0,18.0,1.0,True
61658,0.0,b'tcp',b'private',b'S0',0,213.0,19.0,1.0,19.0,1.0,True
61659,0.0,b'tcp',b'private',b'S0',0,172.0,1.0,1.0,1.0,1.0,True
61661,0.0,b'tcp',b'private',b'S0',0,190.0,10.0,1.0,10.0,1.0,True
61662,0.0,b'tcp',b'private',b'S0',0,199.0,18.0,1.0,18.0,1.0,True
61663,0.0,b'tcp',b'private',b'S0',0,208.0,5.0,1.0,5.0,1.0,True
61667,0.0,b'tcp',b'sql_net',b'S0',0,163.0,3.0,1.0,3.0,1.0,True
61668,0.0,b'tcp',b'private',b'S0',0,172.0,7.0,1.0,7.0,1.0,True
61669,0.0,b'tcp',b'sql_net',b'S0',0,181.0,12.0,1.0,12.0,1.0,True
61670,0.0,b'tcp',b'private',b'S0',0,190.0,13.0,1.0,13.0,1.0,True
61671,0.0,b'tcp',b'private',b'S0',0,199.0,10.0,1.0,10.0,1.0,True
61672,0.0,b'tcp',b'private',b'S0',0,208.0,15.0,1.0,15.0,1.0,True
61676,0.0,b'tcp',b'private',b'S0',0,158.0,8.0,1.0,8.0,1.0,True
61677,0.0,b'tcp',b'private',b'S0',0,168.0,13.0,1.0,13.0,1.0,True
61678,0.0,b'tcp',b'ldap',b'S0',0,114.0,2.0,1.0,2.0,1.0,True
61680,0.0,b'tcp',b'private',b'S0',0,196.0,9.0,1.0,9.0,1.0,True
61683,0.0,b'tcp',b'private',b'S0',0,153.0,9.0,1.0,9.0,1.0,True
61684,0.0,b'tcp',b'private',b'S0',0,162.0,14.0,1.0,14.0,1.0,True
61690,0.0,b'tcp',b'ldap',b'S0',0,125.0,13.0,1.0,13.0,1.0,True
61691,0.0,b'tcp',b'private',b'S0',0,158.0,12.0,1.0,12.0,1.0,True
61692,0.0,b'tcp',b'private',b'S0',0,167.0,10.0,1.0,10.0,1.0,True
61693,0.0,b'tcp',b'private',b'S0',0,176.0,14.0,1.0,14.0,1.0,True
61694,0.0,b'tcp',b'private',b'S0',0,185.0,19.0,1.0,19.0,1.0,True
61697,0.0,b'tcp',b'private',b'S0',0,136.0,6.0,1.0,6.0,1.0,True
61698,0.0,b'tcp',b'private',b'S0',0,145.0,17.0,1.0,17.0,1.0,True
61699,0.0,b'tcp',b'private',b'S0',0,154.0,3.0,1.0,3.0,1.0,True
61700,0.0,b'tcp',b'private',b'S0',0,163.0,19.0,1.0,19.0,1.0,True
61701,0.0,b'tcp',b'private',b'S0',0,135.0,12.0,1.0,3.0,1.0,True
61702,0.0,b'tcp',b'private',b'S0',0,182.0,17.0,1.0,17.0,1.0,True
61705,0.0,b'tcp',b'private',b'S0',0,151.0,1.0,1.0,1.0,1.0,True
61706,0.0,b'tcp',b'private',b'S0',0,160.0,5.0,1.0,5.0,1.0,True
61707,0.0,b'tcp',b'private',b'S0',0,169.0,10.0,1.0,10.0,1.0,True
61713,0.0,b'tcp',b'private',b'S0',0,224.0,20.0,1.0,20.0,1.0,True
61717,0.0,b'tcp',b'private',b'S0',0,206.0,5.0,1.0,5.0,1.0,True
61721,0.0,b'tcp',b'private',b'S0',0,242.0,3.0,1.0,3.0,1.0,True
61730,0.0,b'tcp',b'private',b'S0',0,228.0,4.0,1.0,4.0,1.0,True
61735,0.0,b'tcp',b'private',b'S0',0,274.0,20.0,1.0,20.0,1.0,True
61739,0.0,b'tcp',b'private',b'S0',0,210.0,6.0,1.0,6.0,1.0,True
61743,0.0,b'tcp',b'private',b'S0',0,246.0,16.0,1.0,16.0,1.0,True
61750,0.0,b'tcp',b'private',b'S0',0,210.0,20.0,1.0,20.0,1.0,True
61752,0.0,b'tcp',b'private',b'S0',0,228.0,17.0,1.0,17.0,1.0,True
61756,0.0,b'tcp',b'private',b'S0',0,135.0,18.0,1.0,18.0,1.0,True
61759,0.0,b'tcp',b'private',b'S0',0,192.0,12.0,1.0,12.0,1.0,True
61764,0.0,b'tcp',b'private',b'S0',0,237.0,19.0,1.0,19.0,1.0,True
61766,0.0,b'tcp',b'private',b'S0',0,255.0,1.0,1.0,1.0,1.0,True
61770,0.0,b'tcp',b'private',b'S0',0,206.0,16.0,1.0,16.0,1.0,True
61778,0.0,b'tcp',b'private',b'S0',0,278.0,19.0,1.0,19.0,1.0,True
61788,0.0,b'tcp',b'vmnet',b'S0',0,269.0,5.0,1.0,5.0,1.0,True
61791,0.0,b'tcp',b'vmnet',b'S0',0,297.0,19.0,1.0,19.0,1.0,True
61793,0.0,b'tcp',b'private',b'S0',0,215.0,20.0,1.0,20.0,1.0,True
61799,0.0,b'tcp',b'private',b'S0',0,269.0,15.0,1.0,15.0,1.0,True
61800,0.0,b'tcp',b'bgp',b'S0',0,278.0,13.0,1.0,13.0,1.0,True
61801,0.0,b'tcp',b'private',b'S0',0,132.0,14.0,1.0,5.0,1.0,True
61806,0.0,b'tcp',b'bgp',b'S0',0,233.0,19.0,1.0,19.0,1.0,True
61808,0.0,b'tcp',b'private',b'S0',0,151.0,16.0,1.0,16.0,1.0,True
61809,0.0,b'tcp',b'private',b'S0',0,160.0,13.0,1.0,13.0,1.0,True
61810,0.0,b'tcp',b'private',b'S0',0,169.0,18.0,1.0,18.0,1.0,True
61812,0.0,b'tcp',b'private',b'S0',0,187.0,7.0,1.0,7.0,1.0,True
61813,0.0,b'tcp',b'private',b'S0',0,143.0,13.0,1.0,8.0,1.0,True
61818,0.0,b'tcp',b'private',b'S0',0,156.0,10.0,1.0,10.0,1.0,True
61819,0.0,b'tcp',b'private',b'S0',0,165.0,10.0,1.0,10.0,1.0,True
61820,0.0,b'tcp',b'private',b'S0',0,174.0,15.0,1.0,15.0,1.0,True
61821,0.0,b'tcp',b'private',b'S0',0,183.0,10.0,1.0,10.0,1.0,True
61823,0.0,b'tcp',b'private',b'S0',0,201.0,19.0,1.0,19.0,1.0,True
61825,0.0,b'tcp',b'private',b'S0',0,156.0,7.0,1.0,7.0,1.0,True
61826,0.0,b'tcp',b'private',b'S0',0,165.0,3.0,1.0,3.0,1.0,True
61827,0.0,b'tcp',b'private',b'S0',0,174.0,8.0,1.0,8.0,1.0,True
61829,0.0,b'tcp',b'private',b'S0',0,192.0,10.0,1.0,10.0,1.0,True
61836,0.0,b'tcp',b'private',b'S0',0,184.0,6.0,1.0,6.0,1.0,True
61837,0.0,b'tcp',b'private',b'S0',0,193.0,11.0,1.0,11.0,1.0,True
61846,0.0,b'tcp',b'private',b'S0',0,123.0,1.0,1.0,1.0,1.0,True
61848,0.0,b'tcp',b'private',b'S0',0,225.0,8.0,1.0,8.0,1.0,True
61849,0.0,b'tcp',b'private',b'S0',0,234.0,13.0,1.0,13.0,1.0,True
61855,0.0,b'tcp',b'private',b'S0',0,188.0,4.0,1.0,4.0,1.0,True
61857,0.0,b'tcp',b'private',b'S0',0,133.0,4.0,1.0,2.0,1.0,True
61859,0.0,b'tcp',b'private',b'S0',0,225.0,14.0,1.0,14.0,1.0,True
61868,0.0,b'tcp',b'private',b'S0',0,143.0,14.0,1.0,12.0,1.0,True
61872,0.0,b'tcp',b'private',b'S0',0,259.0,2.0,1.0,2.0,1.0,True
61875,0.0,b'tcp',b'private',b'S0',0,286.0,16.0,1.0,16.0,1.0,True
61879,0.0,b'tcp',b'private',b'S0',0,103.0,11.0,1.0,4.0,1.0,True
61886,0.0,b'tcp',b'private',b'S0',0,288.0,17.0,1.0,17.0,1.0,True
61893,0.0,b'tcp',b'private',b'S0',0,256.0,16.0,1.0,16.0,1.0,True
61905,0.0,b'tcp',b'private',b'S0',0,166.0,2.0,0.99,2.0,1.0,True
61906,0.0,b'tcp',b'private',b'S0',0,175.0,7.0,0.99,7.0,1.0,True
61907,0.0,b'tcp',b'private',b'S0',0,184.0,10.0,0.99,10.0,1.0,True
61908,0.0,b'tcp',b'private',b'S0',0,193.0,7.0,0.99,7.0,1.0,True
61912,0.0,b'tcp',b'private',b'S0',0,133.0,3.0,1.0,3.0,1.0,True
61913,0.0,b'tcp',b'private',b'S0',0,239.0,15.0,1.0,15.0,1.0,True
61915,0.0,b'tcp',b'private',b'S0',0,157.0,19.0,0.99,19.0,1.0,True
61916,0.0,b'tcp',b'private',b'S0',0,166.0,20.0,0.99,20.0,1.0,True
61917,0.0,b'tcp',b'private',b'S0',0,175.0,5.0,0.99,5.0,1.0,True
61918,0.0,b'tcp',b'private',b'S0',0,184.0,12.0,0.99,12.0,1.0,True
61919,0.0,b'tcp',b'private',b'S0',0,193.0,2.0,0.99,2.0,1.0,True
61926,0.0,b'tcp',b'private',b'S0',0,197.0,3.0,0.99,3.0,1.0,True
61927,0.0,b'tcp',b'Z39_50',b'S0',0,206.0,2.0,1.0,2.0,1.0,True
61935,0.0,b'tcp',b'private',b'S0',0,104.0,20.0,1.0,20.0,1.0,True
61939,0.0,b'tcp',b'private',b'S0',0,226.0,14.0,1.0,14.0,1.0,True
61947,0.0,b'tcp',b'private',b'S0',0,299.0,19.0,1.0,19.0,1.0,True
61953,0.0,b'tcp',b'private',b'S0',0,254.0,15.0,1.0,15.0,1.0,True
61957,0.0,b'tcp',b'private',b'S0',0,190.0,8.0,1.0,8.0,1.0,True
61958,0.0,b'tcp',b'private',b'S0',0,199.0,13.0,1.0,13.0,1.0,True
61959,0.0,b'tcp',b'private',b'S0',0,208.0,19.0,1.0,19.0,1.0,True
61961,0.0,b'tcp',b'private',b'S0',0,127.0,8.0,1.0,5.0,1.0,True
