,duration,protocol_type,service,flag,logged_in,count,srv_count,serror_rate,dst_host_srv_count,dst_host_srv_serror_rate,labels
12672,0.0,b'tcp',b'http',b'SF',1,32.0,43.0,0.0,255.0,0.0,True
12691,0.0,b'tcp',b'http',b'SF',1,11.0,20.0,0.0,255.0,0.0,True
12717,0.0,b'tcp',b'http',b'SF',1,16.0,28.0,0.0,255.0,0.0,True
12720,0.0,b'tcp',b'http',b'SF',1,19.0,28.0,0.0,255.0,0.0,True
12721,0.0,b'tcp',b'http',b'SF',1,29.0,39.0,0.0,255.0,0.0,True
12724,0.0,b'tcp',b'http',b'SF',1,23.0,41.0,0.0,255.0,0.0,True
12725,0.0,b'tcp',b'http',b'SF',1,33.0,53.0,0.0,255.0,0.0,True
12726,0.0,b'tcp',b'http',b'SF',1,43.0,64.0,0.0,255.0,0.0,True
12743,0.0,b'tcp',b'http',b'SF',1,28.0,35.0,0.0,255.0,0.0,True
12744,0.0,b'tcp',b'http',b'SF',1,38.0,48.0,0.0,255.0,0.0,True
12746,0.0,b'tcp',b'http',b'SF',1,20.0,26.0,0.0,255.0,0.0,True
12747,0.0,b'tcp',b'http',b'SF',1,30.0,36.0,0.0,255.0,0.0,True
12757,0.0,b'tcp',b'http',b'SF',1,37.0,40.0,0.0,255.0,0.0,True
12778,0.0,b'tcp',b'http',b'SF',1,10.0,28.0,0.0,255.0,0.0,True
12780,0.0,b'tcp',b'http',b'SF',1,18.0,54.0,0.0,255.0,0.0,True
12781,0.0,b'tcp',b'http',b'SF',1,10.0,38.0,0.0,255.0,0.0,True
12783,0.0,b'tcp',b'http',b'SF',1,12.0,30.0,0.0,255.0,0.0,True
12785,0.0,b'tcp',b'http',b'SF',1,14.0,48.0,0.0,255.0,0.0,True
12786,0.0,b'tcp',b'http',b'SF',1,6.0,35.0,0.0,255.0,0.0,True
12787,0.0,b'tcp',b'http',b'SF',1,4.0,19.0,0.0,255.0,0.0,True
12788,0.0,b'tcp',b'http',b'SF',1,14.0,42.0,0.0,255.0,0.0,True
12793,0.0,b'tcp',b'http',b'SF',1,10.0,35.0,0.0,255.0,0.0,True
12795,0.0,b'tcp',b'http',b'SF',1,12.0,32.0,0.0,255.0,0.0,True
12798,0.0,b'tcp',b'http',b'SF',1,11.0,45.0,0.0,255.0,0.0,True
12840,0.0,b'tcp',b'http',b'S0',0,1.0,1.0,1.0,255.0,0.02,True
12841,0.0,b'tcp',b'http',b'SF',1,4.0,4.0,0.0,255.0,0.02,True
12842,0.0,b'tcp',b'http',b'SF',1,14.0,14.0,0.0,255.0,0.02,True
12843,0.0,b'tcp',b'http',b'SF',1,24.0,24.0,0.0,255.0,0.02,True
12844,0.0,b'tcp',b'http',b'SF',1,7.0,7.0,0.0,255.0,0.02,True
12845,0.0,b'tcp',b'http',b'SF',1,17.0,17.0,0.0,255.0,0.02,True
12846,0.0,b'tcp',b'http',b'SF',1,1.0,1.0,0.0,255.0,0.02,True
12847,0.0,b'tcp',b'http',b'SF',1,10.0,30.0,0.0,255.0,0.02,True
12848,0.0,b'tcp',b'http',b'SF',1,20.0,40.0,0.0,255.0,0.02,True
12849,0.0,b'tcp',b'http',b'SF',1,3.0,3.0,0.0,255.0,0.02,True
12850,0.0,b'tcp',b'http',b'SF',1,13.0,13.0,0.0,255.0,0.02,True
12851,0.0,b'tcp',b'http',b'SF',1,23.0,23.0,0.0,255.0,0.02,True
12852,0.0,b'tcp',b'http',b'SF',1,6.0,10.0,0.0,255.0,0.02,True
12853,0.0,b'tcp',b'http',b'SF',1,16.0,20.0,0.0,255.0,0.02,True
12860,0.0,b'tcp',b'http',b'SF',1,6.0,19.0,0.0,255.0,0.02,True
12861,0.0,b'tcp',b'http',b'SF',1,2.0,2.0,0.0,255.0,0.02,True
12865,0.0,b'tcp',b'http',b'SF',1,6.0,7.0,0.0,255.0,0.02,True
12867,0.0,b'tcp',b'http',b'SF',1,5.0,34.0,0.0,255.0,0.0,True
12873,0.0,b'tcp',b'http',b'SF',1,44.0,44.0,0.0,255.0,0.0,True
12893,0.0,b'tcp',b'http',b'SF',1,28.0,43.0,0.0,255.0,0.0,True
12917,0.0,b'tcp',b'http',b'SF',1,38.0,39.0,0.0,255.0,0.0,True
12918,0.0,b'tcp',b'http',b'SF',1,48.0,50.0,0.0,255.0,0.0,True
12931,0.0,b'tcp',b'http',b'SF',1,23.0,24.0,0.04,255.0,0.01,True
12932,0.0,b'tcp',b'http',b'SF',1,33.0,35.0,0.03,255.0,0.01,True
12933,0.0,b'tcp',b'http',b'SF',1,43.0,45.0,0.02,255.0,0.0,True
12941,0.0,b'tcp',b'http',b'SF',1,15.0,29.0,0.0,255.0,0.0,True
12946,0.0,b'tcp',b'http',b'SF',1,49.0,50.0,0.0,255.0,0.0,True
12947,0.0,b'tcp',b'http',b'SF',1,59.0,62.0,0.0,255.0,0.0,True
12948,0.0,b'tcp',b'http',b'SF',1,69.0,72.0,0.0,255.0,0.0,True
12949,0.0,b'tcp',b'http',b'SF',1,65.0,68.0,0.0,255.0,0.0,True
12950,0.0,b'tcp',b'http',b'SF',1,75.0,79.0,0.0,255.0,0.0,True
12951,0.0,b'tcp',b'http',b'SF',1,85.0,89.0,0.0,255.0,0.0,True
12952,0.0,b'tcp',b'http',b'SF',1,95.0,100.0,0.0,255.0,0.0,True
12953,0.0,b'tcp',b'http',b'SF',1,71.0,76.0,0.0,255.0,0.0,True
12954,0.0,b'tcp',b'http',b'SF',1,81.0,88.0,0.0,255.0,0.0,True
12968,0.0,b'tcp',b'http',b'SF',1,6.0,27.0,0.0,255.0,0.0,True
13018,0.0,b'tcp',b'http',b'SF',1,1.0,10.0,0.0,255.0,0.01,True
13022,0.0,b'tcp',b'http',b'SF',1,4.0,23.0,0.0,255.0,0.01,True
13023,0.0,b'tcp',b'http',b'SF',1,14.0,42.0,0.0,255.0,0.01,True
13049,0.0,b'tcp',b'http',b'SF',1,46.0,46.0,0.0,255.0,0.0,True
13050,0.0,b'tcp',b'http',b'SF',1,56.0,56.0,0.0,255.0,0.0,True
13051,0.0,b'tcp',b'http',b'SF',1,66.0,66.0,0.0,255.0,0.0,True
13052,0.0,b'tcp',b'http',b'SF',1,76.0,76.0,0.0,255.0,0.0,True
13053,0.0,b'tcp',b'http',b'SF',1,74.0,74.0,0.0,255.0,0.0,True
13062,0.0,b'tcp',b'http',b'SF',1,63.0,63.0,0.0,255.0,0.0,True
13063,0.0,b'tcp',b'http',b'SF',1,73.0,73.0,0.0,255.0,0.0,True
13064,0.0,b'tcp',b'http',b'SF',1,72.0,72.0,0.0,255.0,0.0,True
13065,0.0,b'tcp',b'http',b'SF',1,82.0,84.0,0.0,255.0,0.0,True
13129,0.0,b'tcp',b'http',b'SF',1,5.0,43.0,0.0,255.0,0.0,True
13130,0.0,b'tcp',b'http',b'SF',1,15.0,53.0,0.0,255.0,0.0,True
13139,0.0,b'tcp',b'http',b'SF',1,20.0,32.0,0.0,255.0,0.0,True
13140,0.0,b'tcp',b'http',b'SF',1,30.0,42.0,0.0,255.0,0.0,True
13188,0.0,b'tcp',b'http',b'SF',1,14.0,21.0,0.0,255.0,0.0,True
13189,0.0,b'tcp',b'http',b'SF',1,24.0,42.0,0.0,255.0,0.0,True
13222,0.0,b'tcp',b'http',b'SF',1,16.0,34.0,0.0,255.0,0.0,True
13223,0.0,b'tcp',b'http',b'SF',1,26.0,46.0,0.0,255.0,0.0,True
13243,0.0,b'tcp',b'http',b'SF',1,17.0,25.0,0.0,255.0,0.0,True
13284,0.0,b'tcp',b'http',b'SF',1,20.0,38.0,0.0,255.0,0.0,True
13285,0.0,b'tcp',b'http',b'SF',1,30.0,48.0,0.0,255.0,0.0,True
13291,0.0,b'tcp',b'http',b'SF',0,10.0,10.0,0.1,255.0,0.0,True
13312,0.0,b'tcp',b'http',b'SF',1,10.0,42.0,0.0,255.0,0.0,True
13314,0.0,b'tcp',b'http',b'SF',1,5.0,56.0,0.0,255.0,0.0,True
13318,0.0,b'tcp',b'http',b'SF',1,7.0,43.0,0.0,255.0,0.0,True
13319,0.0,b'tcp',b'http',b'SF',1,17.0,57.0,0.0,255.0,0.0,True
13320,0.0,b'tcp',b'http',b'SF',1,27.0,67.0,0.0,255.0,0.0,True
13339,0.0,b'tcp',b'http',b'SF',1,27.0,40.0,0.0,255.0,0.0,True
13349,0.0,b'tcp',b'http',b'SF',1,32.0,35.0,0.0,255.0,0.0,True
13387,0.0,b'tcp',b'http',b'SF',1,6.0,30.0,0.0,255.0,0.0,True
13389,0.0,b'tcp',b'http',b'SF',1,26.0,50.0,0.0,255.0,0.0,True
13410,0.0,b'tcp',b'http',b'SF',1,14.0,30.0,0.0,255.0,0.0,True
13418,0.0,b'tcp',b'http',b'SF',1,17.0,35.0,0.0,255.0,0.0,True
13419,0.0,b'tcp',b'http',b'SF',1,27.0,45.0,0.0,255.0,0.0,True
13499,0.0,b'tcp',b'http',b'SF',1,21.0,33.0,0.0,255.0,0.0,True
13500,0.0,b'tcp',b'http',b'SF',1,10.0,31.0,0.0,255.0,0.0,True
13501,0.0,b'tcp',b'http',b'SF',1,20.0,44.0,0.0,255.0,0.0,True
13502,0.0,b'tcp',b'http',b'SF',1,30.0,54.0,0.0,255.0,0.0,True
13503,0.0,b'tcp',b'http',b'SF',1,40.0,60.0,0.0,255.0,0.0,True
13515,0.0,b'tcp',b'http',b'SF',1,19.0,32.0,0.0,255.0,0.0,True
13608,0.0,b'tcp',b'http',b'S1',1,3.0,3.0,0.33,255.0,0.0,True
13625,0.0,b'tcp',b'http',b'SF',1,24.0,36.0,0.0,255.0,0.0,True
13667,0.0,b'tcp',b'http',b'SF',1,19.0,38.0,0.0,255.0,0.0,True
13671,0.0,b'tcp',b'http',b'SF',1,14.0,29.0,0.0,255.0,0.0,True
13672,0.0,b'tcp',b'http',b'SF',1,24.0,39.0,0.0,255.0,0.0,True
13673,0.0,b'tcp',b'http',b'SF',1,34.0,49.0,0.0,255.0,0.0,True
13683,0.0,b'tcp',b'http',b'SF',1,5.0,25.0,0.0,255.0,0.0,True
13684,0.0,b'tcp',b'http',b'SF',1,15.0,35.0,0.0,255.0,0.0,True
13699,0.0,b'tcp',b'http',b'SF',1,47.0,47.0,0.0,255.0,0.0,True
13739,0.0,b'tcp',b'http',b'SF',1,45.0,46.0,0.0,255.0,0.0,True
13771,0.0,b'tcp',b'http',b'SF',1,27.0,41.0,0.0,255.0,0.0,True
13782,0.0,b'tcp',b'http',b'SF',1,9.0,23.0,0.0,255.0,0.0,True
13882,0.0,b'tcp',b'http',b'SF',1,11.0,19.0,0.0,255.0,0.0,True
13888,0.0,b'tcp',b'http',b'SF',1,17.0,23.0,0.0,255.0,0.0,True
14031,0.0,b'tcp',b'http',b'SF',1,38.0,41.0,0.0,255.0,0.0,True
14041,0.0,b'tcp',b'http',b'SF',1,2.0,46.0,0.0,255.0,0.0,True
14070,0.0,b'tcp',b'http',b'SF',1,13.0,21.0,0.0,255.0,0.0,True
14085,0.0,b'tcp',b'http',b'SF',1,16.0,30.0,0.0,255.0,0.0,True
14197,0.0,b'tcp',b'http',b'SF',1,39.0,40.0,0.0,255.0,0.0,True
14200,0.0,b'tcp',b'http',b'SF',1,12.0,35.0,0.0,255.0,0.0,True
14216,0.0,b'tcp',b'http',b'SF',1,20.0,27.0,0.0,255.0,0.0,True
14220,0.0,b'tcp',b'http',b'SF',1,8.0,46.0,0.0,255.0,0.0,True
14246,0.0,b'tcp',b'http',b'SF',1,27.0,49.0,0.0,255.0,0.0,True
14285,0.0,b'tcp',b'http',b'SF',1,31.0,38.0,0.0,255.0,0.0,True
14295,0.0,b'tcp',b'http',b'S1',1,1.0,3.0,1.0,255.0,0.0,True
14296,0.0,b'tcp',b'http',b'SF',1,11.0,13.0,0.09,255.0,0.0,True
14297,0.0,b'tcp',b'http',b'SF',1,20.0,33.0,0.05,255.0,0.0,True
14322,0.0,b'tcp',b'http',b'SF',1,18.0,20.0,0.06,255.0,0.0,True
14343,0.0,b'tcp',b'http',b'SF',1,28.0,39.0,0.0,255.0,0.0,True
14388,0.0,b'tcp',b'http',b'SF',1,19.0,50.0,0.0,255.0,0.0,True
14417,0.0,b'tcp',b'http',b'SF',1,2.0,21.0,0.0,255.0,0.0,True
14418,0.0,b'tcp',b'http',b'SF',1,12.0,31.0,0.0,255.0,0.0,True
14419,0.0,b'tcp',b'http',b'SF',1,22.0,41.0,0.0,255.0,0.0,True
14432,25.0,b'tcp',b'http',b'SF',1,13.0,17.0,0.0,255.0,0.0,True
14469,0.0,b'tcp',b'http',b'SF',1,20.0,46.0,0.0,255.0,0.0,True
14471,0.0,b'tcp',b'http',b'SF',1,18.0,18.0,0.06,255.0,0.0,True
14477,0.0,b'tcp',b'http',b'S1',1,1.0,3.0,1.0,255.0,0.01,True
14478,0.0,b'tcp',b'http',b'SF',1,11.0,13.0,0.09,255.0,0.01,True
14479,0.0,b'tcp',b'http',b'SF',1,6.0,12.0,0.0,255.0,0.01,True
14480,0.0,b'tcp',b'http',b'SF',1,16.0,22.0,0.0,255.0,0.01,True
14484,0.0,b'tcp',b'http',b'SF',1,3.0,4.0,0.0,255.0,0.01,True
14485,0.0,b'tcp',b'http',b'SF',1,13.0,14.0,0.0,255.0,0.01,True
14487,0.0,b'tcp',b'http',b'SF',1,1.0,19.0,0.0,255.0,0.01,True
14488,0.0,b'tcp',b'http',b'SF',1,11.0,41.0,0.0,255.0,0.01,True
14492,0.0,b'tcp',b'http',b'SF',1,13.0,23.0,0.0,255.0,0.01,True
14495,0.0,b'tcp',b'http',b'SF',1,14.0,17.0,0.0,255.0,0.01,True
14496,0.0,b'tcp',b'http',b'SF',1,10.0,11.0,0.0,255.0,0.01,True
14499,0.0,b'tcp',b'http',b'SF',1,8.0,15.0,0.0,255.0,0.0,True
14507,0.0,b'tcp',b'http',b'SF',1,10.0,53.0,0.0,255.0,0.0,True
14566,212.0,b'tcp',b'http',b'SF',1,5.0,16.0,0.0,255.0,0.0,True
14567,0.0,b'tcp',b'http',b'SF',1,15.0,26.0,0.0,255.0,0.0,True
14593,0.0,b'tcp',b'http',b'SF',1,9.0,63.0,0.0,255.0,0.0,True
14594,0.0,b'tcp',b'http',b'SF',1,19.0,72.0,0.0,255.0,0.0,True
14598,0.0,b'tcp',b'http',b'SF',1,19.0,34.0,0.0,255.0,0.0,True
14617,0.0,b'tcp',b'http',b'SF',1,4.0,22.0,0.0,255.0,0.0,True
14671,0.0,b'tcp',b'http',b'SF',1,54.0,54.0,0.0,255.0,0.0,True
14672,0.0,b'tcp',b'http',b'SF',1,64.0,64.0,0.0,255.0,0.0,True
14677,0.0,b'tcp',b'http',b'S1',1,6.0,14.0,0.17,255.0,0.0,True
14701,0.0,b'tcp',b'http',b'SF',1,11.0,35.0,0.0,255.0,0.0,True
14712,0.0,b'tcp',b'http',b'SF',1,40.0,42.0,0.0,255.0,0.0,True
14743,209.0,b'tcp',b'http',b'SF',1,1.0,1.0,0.0,255.0,0.0,True
14784,0.0,b'tcp',b'http',b'SF',1,10.0,24.0,0.0,255.0,0.01,True
14788,0.0,b'tcp',b'http',b'SF',1,11.0,12.0,0.0,255.0,0.01,True
14795,0.0,b'tcp',b'http',b'SF',1,12.0,14.0,0.0,255.0,0.01,True
14809,0.0,b'tcp',b'http',b'SF',1,17.0,17.0,0.06,255.0,0.0,True
14818,0.0,b'tcp',b'http',b'SF',1,3.0,5.0,0.0,255.0,0.01,True
14819,0.0,b'tcp',b'http',b'SF',1,13.0,15.0,0.0,255.0,0.01,True
14821,0.0,b'tcp',b'http',b'SF',1,2.0,44.0,0.0,255.0,0.01,True
14822,0.0,b'tcp',b'http',b'SF',1,12.0,54.0,0.0,255.0,0.01,True
14832,0.0,b'tcp',b'http',b'SF',1,2.0,17.0,0.0,255.0,0.01,True
14861,0.0,b'tcp',b'http',b'SF',1,2.0,2.0,0.0,4.0,0.0,True
14863,0.0,b'tcp',b'http',b'SF',1,4.0,13.0,0.0,24.0,0.0,True
14864,0.0,b'tcp',b'http',b'SF',1,7.0,7.0,0.0,34.0,0.0,True
14865,0.0,b'tcp',b'http',b'SF',1,7.0,7.0,0.0,44.0,0.0,True
14866,0.0,b'tcp',b'http',b'SF',1,17.0,17.0,0.0,54.0,0.0,True
14867,0.0,b'tcp',b'http',b'SF',1,27.0,27.0,0.0,64.0,0.0,True
14868,0.0,b'tcp',b'http',b'SF',1,9.0,9.0,0.0,74.0,0.0,True
14869,0.0,b'tcp',b'http',b'SF',1,19.0,19.0,0.0,84.0,0.0,True
14870,0.0,b'tcp',b'http',b'SF',1,2.0,2.0,0.0,94.0,0.0,True
14871,0.0,b'tcp',b'http',b'SF',1,12.0,12.0,0.0,104.0,0.0,True
14872,0.0,b'tcp',b'http',b'SF',1,5.0,5.0,0.0,114.0,0.0,True
14873,0.0,b'tcp',b'http',b'SF',1,15.0,15.0,0.0,124.0,0.0,True
14874,0.0,b'tcp',b'http',b'SF',1,20.0,20.0,0.0,134.0,0.0,True
14875,0.0,b'tcp',b'http',b'SF',1,3.0,3.0,0.0,144.0,0.0,True
14876,0.0,b'tcp',b'http',b'SF',1,7.0,7.0,0.0,154.0,0.0,True
14877,0.0,b'tcp',b'http',b'SF',1,17.0,17.0,0.0,164.0,0.0,True
14878,0.0,b'tcp',b'http',b'SF',1,3.0,3.0,0.0,174.0,0.0,True
14879,0.0,b'tcp',b'http',b'SF',1,13.0,13.0,0.0,184.0,0.0,True
14880,0.0,b'tcp',b'http',b'SF',1,4.0,4.0,0.0,194.0,0.0,True
14881,0.0,b'tcp',b'http',b'SF',1,14.0,14.0,0.0,204.0,0.0,True
14882,0.0,b'tcp',b'http',b'SF',1,4.0,4.0,0.0,214.0,0.0,True
14883,0.0,b'tcp',b'http',b'SF',1,14.0,14.0,0.0,224.0,0.0,True
14884,0.0,b'tcp',b'http',b'SF',1,24.0,24.0,0.0,234.0,0.0,True
14885,0.0,b'tcp',b'http',b'SF',1,2.0,2.0,0.0,244.0,0.0,True
14886,0.0,b'tcp',b'http',b'SF',1,1.0,1.0,0.0,254.0,0.0,True
14889,0.0,b'tcp',b'http',b'SF',1,6.0,33.0,0.0,255.0,0.0,True
14890,0.0,b'tcp',b'http',b'SF',1,16.0,43.0,0.0,255.0,0.0,True
15032,0.0,b'tcp',b'http',b'SF',1,13.0,20.0,0.0,255.0,0.0,True
15061,0.0,b'tcp',b'http',b'SF',1,13.0,41.0,0.0,255.0,0.0,True
15094,0.0,b'tcp',b'smtp',b'SF',1,1.0,1.0,0.0,6.0,0.0,True
15095,0.0,b'tcp',b'smtp',b'SF',1,1.0,1.0,0.0,15.0,0.0,True
15096,0.0,b'udp',b'domain_u',b'SF',0,1.0,4.0,0.0,4.0,0.0,True
15098,0.0,b'tcp',b'auth',b'SF',1,3.0,1.0,0.0,5.0,0.0,True
15100,0.0,b'tcp',b'smtp',b'SF',1,1.0,1.0,0.0,49.0,0.0,True
15101,0.0,b'tcp',b'smtp',b'SF',1,2.0,1.0,0.0,57.0,0.0,True
15102,0.0,b'tcp',b'smtp',b'SF',1,2.0,1.0,0.0,66.0,0.0,True
15104,1.0,b'tcp',b'smtp',b'SF',1,1.0,4.0,0.0,80.0,0.0,True
15105,0.0,b'tcp',b'smtp',b'SF',1,1.0,1.0,0.0,85.0,0.0,True
15106,0.0,b'tcp',b'smtp',b'SF',1,2.0,2.0,0.0,94.0,0.0,True
15107,0.0,b'tcp',b'smtp',b'SF',1,1.0,1.0,0.0,102.0,0.0,True
15108,0.0,b'udp',b'domain_u',b'SF',0,1.0,4.0,0.0,18.0,0.0,True
15111,0.0,b'tcp',b'smtp',b'SF',1,2.0,1.0,0.0,134.0,0.0,True
15113,1.0,b'tcp',b'smtp',b'SF',1,1.0,2.0,0.0,143.0,0.0,True
15114,0.0,b'tcp',b'auth',b'SF',1,2.0,1.0,0.0,15.0,0.0,True
15123,0.0,b'tcp',b'smtp',b'SF',1,1.0,2.0,0.0,187.0,0.0,True
15127,0.0,b'tcp',b'smtp',b'SF',1,1.0,2.0,0.0,189.0,0.0,True
15130,0.0,b'udp',b'domain_u',b'SF',0,1.0,2.0,0.0,41.0,0.0,True
15133,1.0,b'tcp',b'smtp',b'SF',1,3.0,4.0,0.0,184.0,0.0,True
15134,0.0,b'tcp',b'smtp',b'SF',1,2.0,1.0,0.0,184.0,0.0,True
15135,0.0,b'udp',b'domain_u',b'SF',0,1.0,2.0,0.0,40.0,0.0,True
15137,0.0,b'tcp',b'finger',b'SF',0,1.0,1.0,0.0,17.0,0.0,True
15138,0.0,b'tcp',b'smtp',b'SF',1,2.0,2.0,0.0,189.0,0.0,True
15145,1.0,b'tcp',b'smtp',b'SF',1,2.0,3.0,0.0,184.0,0.0,True
15146,0.0,b'tcp',b'http',b'SF',1,8.0,8.0,0.0,8.0,0.0,True
15147,0.0,b'tcp',b'http',b'SF',1,7.0,7.0,0.0,18.0,0.0,True
15148,0.0,b'tcp',b'http',b'SF',1,3.0,3.0,0.0,28.0,0.0,True
15149,0.0,b'tcp',b'http',b'SF',1,2.0,2.0,0.0,38.0,0.0,True
15150,0.0,b'tcp',b'http',b'SF',1,1.0,1.0,0.0,48.0,0.0,True
15151,0.0,b'tcp',b'http',b'SF',1,3.0,4.0,0.0,58.0,0.0,True
15152,0.0,b'tcp',b'http',b'SF',1,2.0,2.0,0.0,68.0,0.0,True
15153,0.0,b'tcp',b'http',b'SF',1,1.0,1.0,0.0,78.0,0.0,True
15154,0.0,b'tcp',b'http',b'SF',1,11.0,11.0,0.0,88.0,0.0,True
15155,0.0,b'tcp',b'http',b'SF',1,9.0,9.0,0.0,98.0,0.0,True
15156,0.0,b'tcp',b'http',b'SF',1,8.0,10.0,0.0,108.0,0.0,True
15157,0.0,b'tcp',b'http',b'SF',1,4.0,4.0,0.0,118.0,0.0,True
15158,0.0,b'tcp',b'http',b'SF',1,3.0,3.0,0.0,128.0,0.0,True
15159,0.0,b'tcp',b'http',b'SF',1,10.0,10.0,0.0,138.0,0.0,True
15160,0.0,b'tcp',b'http',b'SF',1,3.0,3.0,0.0,148.0,0.0,True
15161,0.0,b'tcp',b'http',b'SF',1,5.0,5.0,0.0,158.0,0.0,True
15162,0.0,b'tcp',b'http',b'SF',1,4.0,4.0,0.0,168.0,0.0,True
15163,0.0,b'tcp',b'http',b'SF',1,3.0,3.0,0.0,178.0,0.0,True
15164,0.0,b'tcp',b'http',b'SF',1,2.0,2.0,0.0,188.0,0.0,True
15165,0.0,b'tcp',b'http',b'SF',1,2.0,2.0,0.0,198.0,0.0,True
15166,0.0,b'tcp',b'http',b'SF',1,9.0,9.0,0.0,208.0,0.0,True
15167,0.0,b'tcp',b'http',b'SF',1,6.0,6.0,0.0,218.0,0.0,True
15168,0.0,b'tcp',b'http',b'SF',1,2.0,2.0,0.0,228.0,0.0,True
15169,0.0,b'tcp',b'http',b'SF',1,1.0,1.0,0.0,238.0,0.0,True
15170,0.0,b'tcp',b'http',b'SF',1,11.0,11.0,0.0,248.0,0.0,True
15270,0.0,b'tcp',b'http',b'SF',1,9.0,10.0,0.0,255.0,0.01,True
15271,0.0,b'tcp',b'http',b'SF',1,19.0,20.0,0.0,255.0,0.01,True
15290,0.0,b'tcp',b'http',b'SF',1,17.0,17.0,0.06,255.0,0.01,True
15291,0.0,b'tcp',b'http',b'SF',1,27.0,27.0,0.04,255.0,0.01,True
15320,78.0,b'tcp',b'http',b'SF',1,1.0,1.0,0.0,255.0,0.0,True
15521,0.0,b'tcp',b'http',b'SF',1,27.0,48.0,0.0,255.0,0.0,True
15522,0.0,b'tcp',b'http',b'SF',1,37.0,66.0,0.0,255.0,0.0,True
15534,0.0,b'tcp',b'http',b'SF',1,31.0,46.0,0.0,255.0,0.0,True
15624,0.0,b'tcp',b'http',b'SF',1,14.0,31.0,0.0,255.0,0.0,True
15626,1.0,b'tcp',b'smtp',b'SF',1,1.0,2.0,0.0,6.0,0.0,True
15628,0.0,b'tcp',b'smtp',b'SF',1,1.0,1.0,0.0,26.0,0.0,True
15629,24.0,b'tcp',b'smtp',b'SF',1,1.0,3.0,0.0,36.0,0.0,True
15630,0.0,b'tcp',b'smtp',b'SF',1,1.0,1.0,0.0,46.0,0.0,True
15631,0.0,b'tcp',b'smtp',b'SF',1,1.0,1.0,0.0,55.0,0.0,True
15632,0.0,b'tcp',b'smtp',b'SF',1,1.0,1.0,0.0,65.0,0.0,True
15633,1.0,b'tcp',b'smtp',b'SF',1,1.0,5.0,0.0,75.0,0.0,True
15634,14.0,b'tcp',b'smtp',b'SF',1,1.0,2.0,0.0,85.0,0.0,True
15635,0.0,b'tcp',b'smtp',b'SF',1,1.0,4.0,0.0,94.0,0.0,True
15636,1.0,b'tcp',b'smtp',b'SF',1,1.0,2.0,0.0,104.0,0.0,True
15637,1.0,b'tcp',b'smtp',b'SF',1,1.0,4.0,0.0,114.0,0.0,True
15638,3.0,b'tcp',b'smtp',b'SF',1,1.0,2.0,0.0,124.0,0.0,True
15639,0.0,b'tcp',b'smtp',b'SF',1,1.0,1.0,0.0,133.0,0.0,True
15640,2.0,b'tcp',b'smtp',b'SF',1,1.0,1.0,0.0,143.0,0.0,True
15641,1.0,b'tcp',b'smtp',b'SF',1,1.0,1.0,0.0,152.0,0.0,True
15642,3.0,b'tcp',b'smtp',b'SF',1,1.0,1.0,0.0,161.0,0.0,True
15644,0.0,b'tcp',b'smtp',b'SF',1,1.0,3.0,0.0,180.0,0.0,True
15646,0.0,b'tcp',b'smtp',b'SF',1,1.0,1.0,0.0,200.0,0.0,True
15648,0.0,b'udp',b'domain_u',b'SF',0,1.0,3.0,0.0,4.0,0.0,True
15650,107.0,b'udp',b'domain_u',b'SF',0,1.0,1.0,0.0,24.0,0.0,True
15654,0.0,b'udp',b'domain_u',b'SF',0,1.0,1.0,0.0,64.0,0.0,True
15655,0.0,b'udp',b'domain_u',b'SF',0,1.0,2.0,0.0,74.0,0.0,True
15657,3.0,b'tcp',b'smtp',b'SF',1,1.0,4.0,0.0,174.0,0.0,True
15658,0.0,b'tcp',b'smtp',b'SF',1,2.0,1.0,0.0,173.0,0.0,True
15659,1.0,b'tcp',b'smtp',b'SF',1,1.0,3.0,0.0,173.0,0.0,True
15660,0.0,b'tcp',b'smtp',b'SF',1,1.0,3.0,0.0,173.0,0.0,True
15663,5.0,b'tcp',b'smtp',b'SF',1,1.0,1.0,0.0,173.0,0.0,True
15665,0.0,b'tcp',b'smtp',b'SF',1,1.0,4.0,0.0,174.0,0.0,True
15666,0.0,b'tcp',b'smtp',b'SF',1,1.0,3.0,0.0,174.0,0.0,True
15669,0.0,b'tcp',b'smtp',b'SF',1,1.0,2.0,0.0,167.0,0.0,True
15670,0.0,b'tcp',b'smtp',b'SF',1,1.0,3.0,0.0,164.0,0.0,True
15671,0.0,b'tcp',b'smtp',b'SF',1,1.0,1.0,0.0,163.0,0.0,True
15674,0.0,b'tcp',b'smtp',b'SF',1,1.0,2.0,0.0,170.0,0.0,True
15676,0.0,b'tcp',b'smtp',b'SF',1,2.0,3.0,0.0,188.0,0.0,True
15677,0.0,b'tcp',b'smtp',b'SF',1,1.0,1.0,0.0,198.0,0.0,True
15678,0.0,b'tcp',b'smtp',b'SF',1,1.0,2.0,0.0,207.0,0.0,True
15679,2.0,b'tcp',b'smtp',b'SF',1,1.0,2.0,0.0,217.0,0.0,True
15683,2.0,b'tcp',b'smtp',b'SF',1,1.0,1.0,0.0,232.0,0.0,True
15686,5.0,b'tcp',b'finger',b'SF',0,1.0,1.0,0.0,9.0,0.0,True
15690,1.0,b'tcp',b'smtp',b'SF',1,1.0,2.0,0.0,230.0,0.0,True
15691,1.0,b'tcp',b'smtp',b'SF',1,1.0,1.0,0.0,231.0,0.0,True
